HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
Purdue,1345,2,VCU,1433,11,0.6550709505858617
Purdue,1345,2,Villanova,1437,8,0.6262726165341033
Purdue,1345,2,Virginia,1438,3,0.6162613009860345
Purdue,1345,2,Wisconsin,1458,5,0.5779142692087063
Purdue,1345,2,Wright State,1460,14,0.5
Santa Clara,1365,10,Queens,1474,15,0.727160983335857
Queens,1474,15,Siena,1373,16,0.47618021211783274
SMU,1374,11,Queens,1474,15,0.7230873535392333
South Florida,1378,11,Queens,1474,15,0.7135656719276342
St John's,1385,5,Queens,1474,15,0.5
Saint Louis,1387,9,Queens,1474,15,0.7433806024535451
St Mary's CA,1388,7,Queens,1474,15,0.5
TCU,1395,9,Queens,1474,15,0.7202005583647446
Tennessee,1397,6,Queens,1474,15,0.7969619704159239
Tennessee State,1398,15,Queens,1474,15,0.5
Texas,1400,11,Queens,1474,15,0.710096991871309
Texas A&M,1401,10,Queens,1474,15,0.7326762880460642
Texas Tech,1403,5,Queens,1474,15,0.767166998657959
Troy,1407,13,Queens,1474,15,0.5826056255290283
UCF,1416,10,Queens,1474,15,0.6788818868239549
UCLA,1417,7,Queens,1474,15,0.7823986130198576
Queens,1474,15,UMBC,1420,16,0.478437798568161
Utah State,1429,9,Queens,1474,15,0.5
Vanderbilt,1435,5,Queens,1474,15,0.7704672439773108
VCU,1433,11,Queens,1474,15,0.7208457428762358
Villanova,1437,8,Queens,1474,15,0.745320094165048
Virginia,1438,3,Queens,1474,15,0.7533122108574285
Wisconsin,1458,5,Queens,1474,15,0.7817422476935474
Wright State,1460,14,Queens,1474,15,0.5
Santa Clara,1365,10,Siena,1373,16,0.7078396149228252
Santa Clara,1365,10,SMU,1374,11,0.5051093257376935
Santa Clara,1365,10,South Florida,1378,11,0.5168687863006819
St John's,1385,5,Santa Clara,1365,10,0.5
Saint Louis,1387,9,Santa Clara,1365,10,0.5208249884188441
St Mary's CA,1388,7,Santa Clara,1365,10,0.5
TCU,1395,9,Santa Clara,1365,10,0.49129855620612717
Tennessee,1397,6,Santa Clara,1365,10,0.5955958811039069
Santa Clara,1365,10,Tennessee State,1398,15,0.5
Santa Clara,1365,10,Texas,1400,11,0.5210901770682342
Santa Clara,1365,10,Texas A&M,1401,10,0.49300603110174435
Texas Tech,1403,5,Santa Clara,1365,10,0.5528313322340394
Santa Clara,1365,10,Troy,1407,13,0.6562860479891217
Santa Clara,1365,10,UCF,1416,10,0.5576494317637384
UCLA,1417,7,Santa Clara,1365,10,0.5743040271999854
Santa Clara,1365,10,UMBC,1420,16,0.7097074464273938
Utah State,1429,9,Santa Clara,1365,10,0.5
Vanderbilt,1435,5,Santa Clara,1365,10,0.5574169626989879
Santa Clara,1365,10,VCU,1433,11,0.5079006688114102
Villanova,1437,8,Santa Clara,1365,10,0.5233680506392114
Virginia,1438,3,Santa Clara,1365,10,0.5339701596810087
Wisconsin,1458,5,Santa Clara,1365,10,0.5733622481523066
Santa Clara,1365,10,Wright State,1460,14,0.5
SMU,1374,11,Siena,1373,16,0.703595096242836
South Florida,1378,11,Siena,1373,16,0.6936870980729383
St John's,1385,5,Siena,1373,16,0.5
Saint Louis,1387,9,Siena,1373,16,0.7247730998543939
St Mary's CA,1388,7,Siena,1373,16,0.5
TCU,1395,9,Siena,1373,16,0.7005892374658355
Tennessee,1397,6,Siena,1373,16,0.7810955808930246
Tennessee State,1398,15,Siena,1373,16,0.5
Texas,1400,11,Siena,1373,16,0.6900822443386584
Texas A&M,1401,10,Siena,1373,16,0.7135916561593645
Texas Tech,1403,5,Siena,1373,16,0.749703525112769
Troy,1407,13,Siena,1373,16,0.5592521875534864
UCF,1416,10,Siena,1373,16,0.6577507578042553
UCLA,1417,7,Siena,1373,16,0.7657287078246645
Siena,1373,16,UMBC,1420,16,0.5022622340478813
Utah State,1429,9,Siena,1373,16,0.5
Vanderbilt,1435,5,Siena,1373,16,0.7531716618512673
VCU,1433,11,Siena,1373,16,0.7012608855413178
Villanova,1437,8,Siena,1373,16,0.7268015406420648
Virginia,1438,3,Siena,1373,16,0.7351682974394076
Wisconsin,1458,5,Siena,1373,16,0.7650371603623338
Wright State,1460,14,Siena,1373,16,0.5
SMU,1374,11,South Florida,1378,11,0.5117635160645138
St John's,1385,5,SMU,1374,11,0.5
Saint Louis,1387,9,SMU,1374,11,0.5259232810371055
St Mary's CA,1388,7,SMU,1374,11,0.5
TCU,1395,9,SMU,1374,11,0.4964072430293234
Tennessee,1397,6,SMU,1374,11,0.6005088405104128
SMU,1374,11,Tennessee State,1398,15,0.5
Texas,1400,11,SMU,1374,11,0.4840122575313698
Texas A&M,1401,10,SMU,1374,11,0.5121015648641504
Texas Tech,1403,5,SMU,1374,11,0.5578781651837867
SMU,1374,11,Troy,1407,13,0.6516611378306075
UCF,1416,10,SMU,1374,11,0.44739791825901043
UCLA,1417,7,SMU,1374,11,0.5792929407462697
SMU,1374,11,UMBC,1420,16,0.7054787728362718
Utah State,1429,9,SMU,1374,11,0.5
Vanderbilt,1435,5,SMU,1374,11,0.5624530030937761
SMU,1374,11,VCU,1433,11,0.5027917938600983
Villanova,1437,8,SMU,1374,11,0.5284637826455736
Virginia,1438,3,SMU,1374,11,0.5390523729789767
Wisconsin,1458,5,SMU,1374,11,0.5783540955189387
SMU,1374,11,Wright State,1460,14,0.5
St John's,1385,5,South Florida,1378,11,0.5
Saint Louis,1387,9,South Florida,1378,11,0.5376408829133044
St Mary's CA,1388,7,South Florida,1378,11,0.5
TCU,1395,9,South Florida,1378,11,0.5081721406254058
Tennessee,1397,6,South Florida,1378,11,0.611743880715256
South Florida,1378,11,Tennessee State,1398,15,0.5
Texas,1400,11,South Florida,1378,11,0.4957725933674974
Texas A&M,1401,10,South Florida,1378,11,0.5238514992216795
Texas Tech,1403,5,South Florida,1378,11,0.5694525340154937
South Florida,1378,11,Troy,1407,13,0.6409031450652606
UCF,1416,10,South Florida,1378,11,0.45906010227406285
UCLA,1417,7,South Florida,1378,11,0.5907179830149553
South Florida,1378,11,UMBC,1420,16,0.6956065000038348
Utah State,1429,9,South Florida,1378,11,0.5
Vanderbilt,1435,5,South Florida,1378,11,0.5739990605151929
VCU,1433,11,South Florida,1378,11,0.5089729009317688
Villanova,1437,8,South Florida,1378,11,0.5401734928784102
Virginia,1438,3,South Florida,1378,11,0.5507226824185072
Wisconsin,1458,5,South Florida,1378,11,0.5897865793613588
South Florida,1378,11,Wright State,1460,14,0.5
St John's,1385,5,Saint Louis,1387,9,0.5
St John's,1385,5,St Mary's CA,1388,7,0.5
St John's,1385,5,TCU,1395,9,0.5
St John's,1385,5,Tennessee,1397,6,0.5
St John's,1385,5,Tennessee State,1398,15,0.5
St John's,1385,5,Texas,1400,11,0.5
St John's,1385,5,Texas A&M,1401,10,0.5
St John's,1385,5,Texas Tech,1403,5,0.5
St John's,1385,5,Troy,1407,13,0.5
St John's,1385,5,UCF,1416,10,0.5
St John's,1385,5,UCLA,1417,7,0.5
St John's,1385,5,UMBC,1420,16,0.5
St John's,1385,5,Utah State,1429,9,0.5
Vanderbilt,1435,5,St John's,1385,5,0.5
St John's,1385,5,VCU,1433,11,0.5
St John's,1385,5,Villanova,1437,8,0.5
Virginia,1438,3,St John's,1385,5,0.5
St John's,1385,5,Wisconsin,1458,5,0.5
St John's,1385,5,Wright State,1460,14,0.5
St Mary's CA,1388,7,Saint Louis,1387,9,0.5
TCU,1395,9,Saint Louis,1387,9,0.47049495392584395
Tennessee,1397,6,Saint Louis,1387,9,0.5753710826000268
Saint Louis,1387,9,Tennessee State,1398,15,0.5
Saint Louis,1387,9,Texas,1400,11,0.5418416576122338
Saint Louis,1387,9,Texas A&M,1401,10,0.5138390821322688
Texas Tech,1403,5,Saint Louis,1387,9,0.5321478214758584
Saint Louis,1387,9,Troy,1407,13,0.6748349268352811
Saint Louis,1387,9,UCF,1416,10,0.5780993717703286
UCLA,1417,7,Saint Louis,1387,9,0.5538121100212572
Saint Louis,1387,9,UMBC,1420,16,0.7265744910309467
Utah State,1429,9,Saint Louis,1387,9,0.5
Vanderbilt,1435,5,Saint Louis,1387,9,0.5367678285658875
Saint Louis,1387,9,VCU,1433,11,0.5287067645808822
Villanova,1437,8,Saint Louis,1387,9,0.5025480220919717
Virginia,1438,3,Saint Louis,1387,9,0.5131824738762759
Wisconsin,1458,5,Saint Louis,1387,9,0.5528602927818597
Saint Louis,1387,9,Wright State,1460,14,0.5
St Mary's CA,1388,7,TCU,1395,9,0.5
Tennessee,1397,6,St Mary's CA,1388,7,0.5
St Mary's CA,1388,7,Tennessee State,1398,15,0.5
St Mary's CA,1388,7,Texas,1400,11,0.5
St Mary's CA,1388,7,Texas A&M,1401,10,0.5
Texas Tech,1403,5,St Mary's CA,1388,7,0.5
St Mary's CA,1388,7,Troy,1407,13,0.5
St Mary's CA,1388,7,UCF,1416,10,0.5
St Mary's CA,1388,7,UCLA,1417,7,0.5
St Mary's CA,1388,7,UMBC,1420,16,0.5
St Mary's CA,1388,7,Utah State,1429,9,0.5
Vanderbilt,1435,5,St Mary's CA,1388,7,0.5
St Mary's CA,1388,7,VCU,1433,11,0.5
St Mary's CA,1388,7,Villanova,1437,8,0.5
Virginia,1438,3,St Mary's CA,1388,7,0.5
Wisconsin,1458,5,St Mary's CA,1388,7,0.5
St Mary's CA,1388,7,Wright State,1460,14,0.5
Tennessee,1397,6,TCU,1395,9,0.6039514484134053
TCU,1395,9,Tennessee State,1398,15,0.5
TCU,1395,9,Texas,1400,11,0.5123978340279299
TCU,1395,9,Texas A&M,1401,10,0.4843084071203142
Texas Tech,1403,5,TCU,1395,9,0.5614198350565285
TCU,1395,9,Troy,1407,13,0.6483918047218736
TCU,1395,9,UCF,1416,10,0.5490464012002999
UCLA,1417,7,TCU,1395,9,0.5827913552238868
TCU,1395,9,UMBC,1420,16,0.7024839390261655
Utah State,1429,9,TCU,1395,9,0.5
Vanderbilt,1435,5,TCU,1395,9,0.5659865362343468
TCU,1395,9,VCU,1433,11,0.4991990047527336
Villanova,1437,8,TCU,1395,9,0.5320434321281231
Virginia,1438,3,TCU,1395,9,0.5426212099573777
Wisconsin,1458,5,TCU,1395,9,0.5818546817530628
TCU,1395,9,Wright State,1460,14,0.5
Tennessee,1397,6,Tennessee State,1398,15,0.5
Tennessee,1397,6,Texas,1400,11,0.6157525673977321
Tennessee,1397,6,Texas A&M,1401,10,0.5888395026594683
Texas Tech,1403,5,Tennessee,1397,6,0.456353716281841
Tennessee,1397,6,Troy,1407,13,0.7376780040188267
Tennessee,1397,6,UCF,1416,10,0.6499400064424443
Tennessee,1397,6,UCLA,1417,7,0.5219145026874977
Tennessee,1397,6,UMBC,1420,16,0.782638890144715
Tennessee,1397,6,Utah State,1429,9,0.5
Vanderbilt,1435,5,Tennessee,1397,6,0.4609640352565642
Tennessee,1397,6,VCU,1433,11,0.6031848197437626
Tennessee,1397,6,Villanova,1437,8,0.5728790453696704
Virginia,1438,3,Tennessee,1397,6,0.437563248312757
Wisconsin,1458,5,Tennessee,1397,6,0.47712465612092964
Tennessee,1397,6,Wright State,1460,14,0.5
Texas,1400,11,Tennessee State,1398,15,0.5
Texas A&M,1401,10,Tennessee State,1398,15,0.5
Texas Tech,1403,5,Tennessee State,1398,15,0.5
Troy,1407,13,Tennessee State,1398,15,0.5
UCF,1416,10,Tennessee State,1398,15,0.5
UCLA,1417,7,Tennessee State,1398,15,0.5
Tennessee State,1398,15,UMBC,1420,16,0.5
Utah State,1429,9,Tennessee State,1398,15,0.5
Vanderbilt,1435,5,Tennessee State,1398,15,0.5
VCU,1433,11,Tennessee State,1398,15,0.5
Villanova,1437,8,Tennessee State,1398,15,0.5
Virginia,1438,3,Tennessee State,1398,15,0.5
Wisconsin,1458,5,Tennessee State,1398,15,0.5
Wright State,1460,14,Tennessee State,1398,15,0.5
Texas A&M,1401,10,Texas,1400,11,0.5280675856371141
Texas Tech,1403,5,Texas,1400,11,0.5735935112206193
Texas,1400,11,Troy,1407,13,0.6370021624648031
UCF,1416,10,Texas,1400,11,0.4632620760360525
UCLA,1417,7,Texas,1400,11,0.5947999658161663
Texas,1400,11,UMBC,1420,16,0.6920142058686164
Utah State,1429,9,Texas,1400,11,0.5
Vanderbilt,1435,5,Texas,1400,11,0.5781287049744175
Texas,1400,11,VCU,1433,11,0.4868016949934781
Villanova,1437,8,Texas,1400,11,0.5443707576228207
Virginia,1438,3,Texas,1400,11,0.5549029986603191
Wisconsin,1458,5,Texas,1400,11,0.5938714649358953
Texas,1400,11,Wright State,1460,14,0.5
Texas Tech,1403,5,Texas A&M,1401,10,0.5459052113657066
Texas A&M,1401,10,Troy,1407,13,0.6625692253742301
UCF,1416,10,Texas A&M,1401,10,0.4354606879101337
UCLA,1417,7,Texas A&M,1401,10,0.5674502685388539
Texas A&M,1401,10,UMBC,1420,16,0.7154374975094648
Utah State,1429,9,Texas A&M,1401,10,0.5
Vanderbilt,1435,5,Texas A&M,1401,10,0.5505041180506877
Texas A&M,1401,10,VCU,1433,11,0.5148913463032725
Villanova,1437,8,Texas A&M,1401,10,0.5163847931631244
Virginia,1438,3,Texas A&M,1401,10,0.5270018518566058
Wisconsin,1458,5,Texas A&M,1401,10,0.5665047718606706
Texas A&M,1401,10,Wright State,1460,14,0.5
Texas Tech,1403,5,Troy,1407,13,0.7024316301855943
Texas Tech,1403,5,UCF,1416,10,0.609151000808158
Texas Tech,1403,5,UCLA,1417,7,0.478184755011148
Texas Tech,1403,5,UMBC,1420,16,0.7513977131397704
Texas Tech,1403,5,Utah State,1429,9,0.5
Vanderbilt,1435,5,Texas Tech,1403,5,0.5046419543539865
Texas Tech,1403,5,VCU,1433,11,0.5606307712164902
Texas Tech,1403,5,Villanova,1437,8,0.5296095010386792
Virginia,1438,3,Texas Tech,1403,5,0.48100244867722014
Texas Tech,1403,5,Wisconsin,1458,5,0.4791457747458605
Texas Tech,1403,5,Wright State,1460,14,0.5
UCF,1416,10,Troy,1407,13,0.6023243030072776
UCLA,1417,7,Troy,1407,13,0.7203544499025452
Troy,1407,13,UMBC,1420,16,0.5614814571337232
Utah State,1429,9,Troy,1407,13,0.5
Vanderbilt,1435,5,Troy,1407,13,0.7062981688174162
VCU,1433,11,Troy,1407,13,0.6491219007784149
Villanova,1437,8,Troy,1407,13,0.6770674266322448
Virginia,1438,3,Troy,1407,13,0.6862998968536235
Wisconsin,1458,5,Troy,1407,13,0.7195780129685521
Troy,1407,13,Wright State,1460,14,0.5
UCLA,1417,7,UCF,1416,10,0.6297306106013788
UCF,1416,10,UMBC,1420,16,0.6597849026519095
Utah State,1429,9,UCF,1416,10,0.5
Vanderbilt,1435,5,UCF,1416,10,0.6135627979104763
UCF,1416,10,VCU,1433,11,0.4501604355278467
Villanova,1437,8,UCF,1416,10,0.5805832499419705
Virginia,1438,3,UCF,1416,10,0.5909074730625865
Wisconsin,1458,5,UCF,1416,10,0.6288322039203128
UCF,1416,10,Wright State,1460,14,0.5
UCLA,1417,7,UMBC,1420,16,0.7673480867898325
UCLA,1417,7,Utah State,1429,9,0.5
Vanderbilt,1435,5,UCLA,1417,7,0.48281975030766694
UCLA,1417,7,VCU,1433,11,0.5820121146682927
UCLA,1417,7,Villanova,1437,8,0.5512922195461797
Virginia,1438,3,UCLA,1417,7,0.45925474892238194
Wisconsin,1458,5,UCLA,1417,7,0.4990372282516437
UCLA,1417,7,Wright State,1460,14,0.5
Utah State,1429,9,UMBC,1420,16,0.5
Vanderbilt,1435,5,UMBC,1420,16,0.7548500511975238
VCU,1433,11,UMBC,1420,16,0.7031531377222963
Villanova,1437,8,UMBC,1420,16,0.7285946270407114
Virginia,1438,3,UMBC,1420,16,0.7369263467914862
Wisconsin,1458,5,UMBC,1420,16,0.7666598629003836
Wright State,1460,14,UMBC,1420,16,0.5
Vanderbilt,1435,5,Utah State,1429,9,0.5
Utah State,1429,9,VCU,1433,11,0.5
Villanova,1437,8,Utah State,1429,9,0.5
Virginia,1438,3,Utah State,1429,9,0.5
Wisconsin,1458,5,Utah State,1429,9,0.5
Utah State,1429,9,Wright State,1460,14,0.5
Vanderbilt,1435,5,VCU,1433,11,0.5651993254028747
Vanderbilt,1435,5,Villanova,1437,8,0.5342326348442867
Virginia,1438,3,Vanderbilt,1435,5,0.4763688300545335
Vanderbilt,1435,5,Wisconsin,1458,5,0.48378144899393444
Vanderbilt,1435,5,Wright State,1460,14,0.5
Villanova,1437,8,VCU,1433,11,0.5312456447633246
Virginia,1438,3,VCU,1433,11,0.5418259263559917
Wisconsin,1458,5,VCU,1433,11,0.5810749492904409
VCU,1433,11,Wright State,1460,14,0.5
Virginia,1438,3,Villanova,1437,8,0.5106358807886868
Wisconsin,1458,5,Villanova,1437,8,0.5503393913780515
Villanova,1437,8,Wright State,1460,14,0.5
Virginia,1438,3,Wisconsin,1458,5,0.46021127728273886
Virginia,1438,3,Wright State,1460,14,0.5
Wisconsin,1458,5,Wright State,1460,14,0.5
