HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
Wisconsin,1458,5,Northern Iowa,1320,12,0.6430959752419413
Northern Iowa,1320,12,Wright State,1460,14,0.4341805036643718
Ohio St,1326,8,Penn,1335,14,0.6797515645300802
Ohio St,1326,8,Prairie View,1341,16,0.5
Purdue,1345,2,Ohio St,1326,8,0.6500241910475707
Ohio St,1326,8,Queens,1474,15,0.7093625661958628
Ohio St,1326,8,Santa Clara,1365,10,0.4892497182109882
Ohio St,1326,8,Siena,1373,16,0.6913596036790113
Ohio St,1326,8,SMU,1374,11,0.49076117440790396
Ohio St,1326,8,South Florida,1378,11,0.5062838825078269
St John's,1385,5,Ohio St,1326,8,0.5
Ohio St,1326,8,Saint Louis,1387,9,0.46702496022538337
St Mary's CA,1388,7,Ohio St,1326,8,0.5
Ohio St,1326,8,TCU,1395,9,0.4949318970480172
Tennessee,1397,6,Ohio St,1326,8,0.6052573355655164
Ohio St,1326,8,Tennessee State,1398,15,0.5
Ohio St,1326,8,Texas,1400,11,0.5052778269225939
Ohio St,1326,8,Texas A&M,1401,10,0.4797427650593119
Texas Tech,1403,5,Ohio St,1326,8,0.5652423830437455
Ohio St,1326,8,Troy,1407,13,0.6392605377362367
Ohio St,1326,8,UCF,1416,10,0.5415659802282606
UCLA,1417,7,Ohio St,1326,8,0.5809236016112577
Ohio St,1326,8,UMBC,1420,16,0.6938960517153862
Ohio St,1326,8,Utah State,1429,9,0.5
Vanderbilt,1435,5,Ohio St,1326,8,0.5639244370461439
Ohio St,1326,8,VCU,1433,11,0.49501158310119897
Villanova,1437,8,Ohio St,1326,8,0.5347250757713539
Virginia,1438,3,Ohio St,1326,8,0.540709616992594
Wisconsin,1458,5,Ohio St,1326,8,0.5803017693776911
Ohio St,1326,8,Wright State,1460,14,0.5
Penn,1335,14,Prairie View,1341,16,0.3202484354699198
Purdue,1345,2,Penn,1335,14,0.78330077720889
Penn,1335,14,Queens,1474,15,0.5348583305794461
Santa Clara,1365,10,Penn,1335,14,0.6890406528343408
Penn,1335,14,Siena,1373,16,0.5134599811677801
SMU,1374,11,Penn,1335,14,0.6877432542235363
South Florida,1378,11,Penn,1335,14,0.6742549923638436
St John's,1385,5,Penn,1335,14,0.6797515645300802
Saint Louis,1387,9,Penn,1335,14,0.7077998242519247
St Mary's CA,1388,7,Penn,1335,14,0.6797515645300802
TCU,1395,9,Penn,1335,14,0.6841486302895974
Tennessee,1397,6,Penn,1335,14,0.7649567893185422
Penn,1335,14,Tennessee State,1398,15,0.3202484354699198
Texas,1400,11,Penn,1335,14,0.6751383509731154
Texas A&M,1401,10,Penn,1335,14,0.6971374766102908
Texas Tech,1403,5,Penn,1335,14,0.7340163166465937
Troy,1407,13,Penn,1335,14,0.5449964891740238
UCF,1416,10,Penn,1335,14,0.6424426539328282
UCLA,1417,7,Penn,1335,14,0.7463418689484489
Penn,1335,14,UMBC,1420,16,0.5164358496584832
Utah State,1429,9,Penn,1335,14,0.6797515645300802
Vanderbilt,1435,5,Penn,1335,14,0.7329682963649867
VCU,1433,11,Penn,1335,14,0.6840797420715798
Villanova,1437,8,Penn,1335,14,0.7092521280038979
Virginia,1438,3,Penn,1335,14,0.7022218694863964
Wisconsin,1458,5,Penn,1335,14,0.7458581076334094
Penn,1335,14,Wright State,1460,14,0.3202484354699198
Purdue,1345,2,Prairie View,1341,16,0.6500241910475707
Queens,1474,15,Prairie View,1341,16,0.29063743380413726
Santa Clara,1365,10,Prairie View,1341,16,0.5107502817890118
Siena,1373,16,Prairie View,1341,16,0.3086403963209887
SMU,1374,11,Prairie View,1341,16,0.509238825592096
South Florida,1378,11,Prairie View,1341,16,0.49371611749217315
St John's,1385,5,Prairie View,1341,16,0.5
Saint Louis,1387,9,Prairie View,1341,16,0.5329750397746166
St Mary's CA,1388,7,Prairie View,1341,16,0.5
TCU,1395,9,Prairie View,1341,16,0.5050681029519828
Tennessee,1397,6,Prairie View,1341,16,0.6052573355655164
Tennessee State,1398,15,Prairie View,1341,16,0.5
Texas,1400,11,Prairie View,1341,16,0.4947221730774061
Texas A&M,1401,10,Prairie View,1341,16,0.5202572349406881
Texas Tech,1403,5,Prairie View,1341,16,0.5652423830437455
Troy,1407,13,Prairie View,1341,16,0.36073946226376336
UCF,1416,10,Prairie View,1341,16,0.45843401977173937
UCLA,1417,7,Prairie View,1341,16,0.5809236016112577
UMBC,1420,16,Prairie View,1341,16,0.30610394828461385
Utah State,1429,9,Prairie View,1341,16,0.5
Vanderbilt,1435,5,Prairie View,1341,16,0.5639244370461439
VCU,1433,11,Prairie View,1341,16,0.504988416898801
Villanova,1437,8,Prairie View,1341,16,0.5347250757713539
Virginia,1438,3,Prairie View,1341,16,0.540709616992594
Wisconsin,1458,5,Prairie View,1341,16,0.5803017693776911
Wright State,1460,14,Prairie View,1341,16,0.5
Purdue,1345,2,Queens,1474,15,0.80434764251785
Purdue,1345,2,Santa Clara,1365,10,0.640178228351159
Purdue,1345,2,Siena,1373,16,0.806219319918714
Purdue,1345,2,SMU,1374,11,0.6415702577698505
Purdue,1345,2,South Florida,1378,11,0.6557208599159431
Purdue,1345,2,St John's,1385,5,0.6500241910475707
Purdue,1345,2,Saint Louis,1387,9,0.6194121036131847
Purdue,1345,2,St Mary's CA,1388,7,0.6500241910475707
Purdue,1345,2,TCU,1395,9,0.6453982955189334
Purdue,1345,2,Tennessee,1397,6,0.5477851870627498
Purdue,1345,2,Tennessee State,1398,15,0.6500241910475707
Purdue,1345,2,Texas,1400,11,0.6548116973007434
Purdue,1345,2,Texas A&M,1401,10,0.6313638546832379
Purdue,1345,2,Texas Tech,1403,5,0.5882364175425092
Purdue,1345,2,Troy,1407,13,0.7669737835972862
Purdue,1345,2,UCF,1416,10,0.6869275239755219
Purdue,1345,2,UCLA,1417,7,0.5726275267721672
Purdue,1345,2,UMBC,1420,16,0.8080738775274325
Purdue,1345,2,Utah State,1429,9,0.6500241910475707
Purdue,1345,2,Vanderbilt,1435,5,0.5895343682779626
Purdue,1345,2,VCU,1433,11,0.6454712471041648
Purdue,1345,2,Villanova,1437,8,0.6177528979245268
Purdue,1345,2,Virginia,1438,3,0.6120519711511093
Purdue,1345,2,Wisconsin,1458,5,0.5732523677082118
Purdue,1345,2,Wright State,1460,14,0.6500241910475707
Santa Clara,1365,10,Queens,1474,15,0.7181488914013525
Queens,1474,15,Siena,1373,16,0.47856141529802637
SMU,1374,11,Queens,1474,15,0.7169230458311147
South Florida,1378,11,Queens,1474,15,0.7041530265512276
St John's,1385,5,Queens,1474,15,0.7093625661958628
Saint Louis,1387,9,Queens,1474,15,0.7358253007169013
St Mary's CA,1388,7,Queens,1474,15,0.7093625661958628
TCU,1395,9,Queens,1474,15,0.713524410873198
Tennessee,1397,6,Queens,1474,15,0.7891334306981
Tennessee State,1398,15,Queens,1474,15,0.7093625661958628
Texas,1400,11,Queens,1474,15,0.7049907816273523
Texas A&M,1401,10,Queens,1474,15,0.7257894131725052
Texas Tech,1403,5,Queens,1474,15,0.7603785794508242
Troy,1407,13,Queens,1474,15,0.5793569335604744
UCF,1416,10,Queens,1474,15,0.6738481426581754
UCLA,1417,7,Queens,1474,15,0.7718622044286648
Queens,1474,15,UMBC,1420,16,0.48153520320963744
Utah State,1429,9,Queens,1474,15,0.7093625661958628
Vanderbilt,1435,5,Queens,1474,15,0.7594003832949973
VCU,1433,11,Queens,1474,15,0.7134592461959982
Villanova,1437,8,Queens,1474,15,0.7371900315850219
Virginia,1438,3,Queens,1474,15,0.7285408598154471
Wisconsin,1458,5,Queens,1474,15,0.7714122071568794
Wright State,1460,14,Queens,1474,15,0.7093625661958628
Santa Clara,1365,10,Siena,1373,16,0.7004603615705298
Santa Clara,1365,10,SMU,1374,11,0.5015120569067537
Santa Clara,1365,10,South Florida,1378,11,0.5170295626700675
St John's,1385,5,Santa Clara,1365,10,0.4892497182109882
Saint Louis,1387,9,Santa Clara,1365,10,0.522256316638663
St Mary's CA,1388,7,Santa Clara,1365,10,0.4892497182109882
TCU,1395,9,Santa Clara,1365,10,0.4943165825522803
Tennessee,1397,6,Santa Clara,1365,10,0.5949367550047366
Santa Clara,1365,10,Tennessee State,1398,15,0.5107502817890118
Santa Clara,1365,10,Texas,1400,11,0.516024471917537
Santa Clara,1365,10,Texas A&M,1401,10,0.4904847582741137
Texas Tech,1403,5,Santa Clara,1365,10,0.5546454087308507
Santa Clara,1365,10,Troy,1407,13,0.6491178481545019
Santa Clara,1365,10,UCF,1416,10,0.5522229196062742
UCLA,1417,7,Santa Clara,1365,10,0.570418362066908
Santa Clara,1365,10,UMBC,1420,16,0.7029541527658202
Utah State,1429,9,Santa Clara,1365,10,0.4892497182109882
Vanderbilt,1435,5,Santa Clara,1365,10,0.5533207244827449
Santa Clara,1365,10,VCU,1433,11,0.5057631011189085
Villanova,1437,8,Santa Clara,1365,10,0.5240106470983446
Virginia,1438,3,Santa Clara,1365,10,0.5300118727700749
Wisconsin,1458,5,Santa Clara,1365,10,0.5697924856896567
Santa Clara,1365,10,Wright State,1460,14,0.5107502817890118
SMU,1374,11,Siena,1373,16,0.6991898083425828
South Florida,1378,11,Siena,1373,16,0.6859702240130181
St John's,1385,5,Siena,1373,16,0.6913596036790113
Saint Louis,1387,9,Siena,1373,16,0.7188117554977497
St Mary's CA,1388,7,Siena,1373,16,0.6913596036790113
TCU,1395,9,Siena,1373,16,0.6956686452074164
Tennessee,1397,6,Siena,1373,16,0.7745009448999209
Tennessee State,1398,15,Siena,1373,16,0.6913596036790113
Texas,1400,11,Siena,1373,16,0.6868365687438256
Texas A&M,1401,10,Siena,1373,16,0.708385679909613
Texas Tech,1403,5,Siena,1373,16,0.7443970366921366
Troy,1407,13,Siena,1373,16,0.5583151955066973
UCF,1416,10,Siena,1373,16,0.6547161015740823
UCLA,1417,7,Siena,1373,16,0.7564011939864004
Siena,1373,16,UMBC,1420,16,0.5029785041836723
Utah State,1429,9,Siena,1373,16,0.6913596036790113
Vanderbilt,1435,5,Siena,1373,16,0.7433756182417672
VCU,1433,11,Siena,1373,16,0.6956011516299825
Villanova,1437,8,Siena,1373,16,0.7202309609996356
Virginia,1438,3,Siena,1373,16,0.725056307532935
Wisconsin,1458,5,Siena,1373,16,0.7559303434529878
Wright State,1460,14,Siena,1373,16,0.6913596036790113
SMU,1374,11,South Florida,1378,11,0.5155191042104291
St John's,1385,5,SMU,1374,11,0.49076117440790396
Saint Louis,1387,9,SMU,1374,11,0.5237651744851173
St Mary's CA,1388,7,SMU,1374,11,0.49076117440790396
TCU,1395,9,SMU,1374,11,0.49582849606524465
Tennessee,1397,6,SMU,1374,11,0.5963934628714359
SMU,1374,11,Tennessee State,1398,15,0.509238825592096
Texas,1400,11,SMU,1374,11,0.48548617831464425
Texas A&M,1401,10,SMU,1374,11,0.5110266640442882
Texas Tech,1403,5,SMU,1374,11,0.5561389112855677
SMU,1374,11,Troy,1407,13,0.6477390368914183
UCF,1416,10,SMU,1374,11,0.44927311490412786
UCLA,1417,7,SMU,1374,11,0.5718997963986361
SMU,1374,11,UMBC,1420,16,0.7016896725366805
Utah State,1429,9,SMU,1374,11,0.49076117440790396
Vanderbilt,1435,5,SMU,1374,11,0.554815103744439
SMU,1374,11,VCU,1433,11,0.504251192394044
Villanova,1437,8,SMU,1374,11,0.5255189980887528
Virginia,1438,3,SMU,1374,11,0.5315182085345423
Wisconsin,1458,5,SMU,1374,11,0.5712744561630967
SMU,1374,11,Wright State,1460,14,0.509238825592096
St John's,1385,5,South Florida,1378,11,0.5062838825078269
Saint Louis,1387,9,South Florida,1378,11,0.5392264096649024
St Mary's CA,1388,7,South Florida,1378,11,0.5062838825078269
TCU,1395,9,South Florida,1378,11,0.511350539520778
Tennessee,1397,6,South Florida,1378,11,0.6112468922906542
South Florida,1378,11,Tennessee State,1398,15,0.49371611749217315
Texas,1400,11,South Florida,1378,11,0.5010061890672578
Texas A&M,1401,10,South Florida,1378,11,0.5265276102171098
Texas Tech,1403,5,South Florida,1378,11,0.571409161533445
South Florida,1378,11,Troy,1407,13,0.6334437600886285
UCF,1416,10,South Florida,1378,11,0.4646810015924198
UCLA,1417,7,South Florida,1378,11,0.5870304591506041
South Florida,1378,11,UMBC,1420,16,0.688531009021422
Utah State,1429,9,South Florida,1378,11,0.5062838825078269
Vanderbilt,1435,5,South Florida,1378,11,0.5700956915766777
VCU,1433,11,South Florida,1378,11,0.5112708861896255
Villanova,1437,8,South Florida,1378,11,0.5409731955144448
Virginia,1438,3,South Florida,1378,11,0.5469454621900377
Wisconsin,1458,5,South Florida,1378,11,0.5864112370652264
South Florida,1378,11,Wright State,1460,14,0.49371611749217315
St John's,1385,5,Saint Louis,1387,9,0.46702496022538337
St John's,1385,5,St Mary's CA,1388,7,0.5
St John's,1385,5,TCU,1395,9,0.4949318970480172
St John's,1385,5,Tennessee,1397,6,0.3947426644344835
St John's,1385,5,Tennessee State,1398,15,0.5
St John's,1385,5,Texas,1400,11,0.5052778269225939
St John's,1385,5,Texas A&M,1401,10,0.4797427650593119
St John's,1385,5,Texas Tech,1403,5,0.43475761695625453
St John's,1385,5,Troy,1407,13,0.6392605377362367
St John's,1385,5,UCF,1416,10,0.5415659802282606
St John's,1385,5,UCLA,1417,7,0.4190763983887423
St John's,1385,5,UMBC,1420,16,0.6938960517153862
St John's,1385,5,Utah State,1429,9,0.5
Vanderbilt,1435,5,St John's,1385,5,0.5639244370461439
St John's,1385,5,VCU,1433,11,0.49501158310119897
St John's,1385,5,Villanova,1437,8,0.46527492422864614
Virginia,1438,3,St John's,1385,5,0.540709616992594
St John's,1385,5,Wisconsin,1458,5,0.4196982306223089
St John's,1385,5,Wright State,1460,14,0.5
St Mary's CA,1388,7,Saint Louis,1387,9,0.46702496022538337
TCU,1395,9,Saint Louis,1387,9,0.4720743953690499
Tennessee,1397,6,Saint Louis,1387,9,0.573299952701463
Saint Louis,1387,9,Tennessee State,1398,15,0.5329750397746166
Saint Louis,1387,9,Texas,1400,11,0.5382262556341982
Saint Louis,1387,9,Texas A&M,1401,10,0.512751876988638
Texas Tech,1403,5,Saint Louis,1387,9,0.5325474295460336
Saint Louis,1387,9,Troy,1407,13,0.6691289348555057
Saint Louis,1387,9,UCF,1416,10,0.5741345728035036
UCLA,1417,7,Saint Louis,1387,9,0.5484658786736786
Saint Louis,1387,9,UMBC,1420,16,0.7212135720660533
Utah State,1429,9,Saint Louis,1387,9,0.46702496022538337
Vanderbilt,1435,5,Saint Louis,1387,9,0.5312125705364078
Saint Louis,1387,9,VCU,1433,11,0.5280050494417245
Villanova,1437,8,Saint Louis,1387,9,0.5017580884691749
Virginia,1438,3,Saint Louis,1387,9,0.5077763330545032
Wisconsin,1458,5,Saint Louis,1387,9,0.5478333718842324
Saint Louis,1387,9,Wright State,1460,14,0.5329750397746166
St Mary's CA,1388,7,TCU,1395,9,0.4949318970480172
Tennessee,1397,6,St Mary's CA,1388,7,0.6052573355655164
St Mary's CA,1388,7,Tennessee State,1398,15,0.5
St Mary's CA,1388,7,Texas,1400,11,0.5052778269225939
St Mary's CA,1388,7,Texas A&M,1401,10,0.4797427650593119
Texas Tech,1403,5,St Mary's CA,1388,7,0.5652423830437455
St Mary's CA,1388,7,Troy,1407,13,0.6392605377362367
St Mary's CA,1388,7,UCF,1416,10,0.5415659802282606
St Mary's CA,1388,7,UCLA,1417,7,0.4190763983887423
St Mary's CA,1388,7,UMBC,1420,16,0.6938960517153862
St Mary's CA,1388,7,Utah State,1429,9,0.5
Vanderbilt,1435,5,St Mary's CA,1388,7,0.5639244370461439
St Mary's CA,1388,7,VCU,1433,11,0.49501158310119897
St Mary's CA,1388,7,Villanova,1437,8,0.46527492422864614
Virginia,1438,3,St Mary's CA,1388,7,0.540709616992594
Wisconsin,1458,5,St Mary's CA,1388,7,0.5803017693776911
St Mary's CA,1388,7,Wright State,1460,14,0.5
Tennessee,1397,6,TCU,1395,9,0.6004034755630195
TCU,1395,9,Tennessee State,1398,15,0.5050681029519828
TCU,1395,9,Texas,1400,11,0.5103448230376756
TCU,1395,9,Texas A&M,1401,10,0.48480462783404116
Texas Tech,1403,5,TCU,1395,9,0.5602539732293347
TCU,1395,9,Troy,1407,13,0.6439223268074377
TCU,1395,9,UCF,1416,10,0.5465948203964516
UCLA,1417,7,TCU,1395,9,0.5759801453472281
TCU,1395,9,UMBC,1420,16,0.6981851402884741
Utah State,1429,9,TCU,1395,9,0.4949318970480172
Vanderbilt,1435,5,TCU,1395,9,0.5589327051348071
TCU,1395,9,VCU,1433,11,0.5000796941124276
Villanova,1437,8,TCU,1395,9,0.5296778648798811
Virginia,1438,3,TCU,1395,9,0.5356709526400361
Wisconsin,1458,5,TCU,1395,9,0.5753563398053622
TCU,1395,9,Wright State,1460,14,0.5050681029519828
Tennessee,1397,6,Tennessee State,1398,15,0.6052573355655164
Tennessee,1397,6,Texas,1400,11,0.6102900846853727
Tennessee,1397,6,Texas A&M,1401,10,0.5857312934219694
Texas Tech,1403,5,Tennessee,1397,6,0.4588548326191555
Tennessee,1397,6,Troy,1407,13,0.7309751593083571
Tennessee,1397,6,UCF,1416,10,0.6442980285327383
Tennessee,1397,6,UCLA,1417,7,0.5251920578673313
Tennessee,1397,6,UMBC,1420,16,0.7765749359649862
Tennessee,1397,6,Utah State,1429,9,0.6052573355655164
Vanderbilt,1435,5,Tennessee,1397,6,0.45752389693776174
Tennessee,1397,6,VCU,1433,11,0.6004799536875751
Tennessee,1397,6,Villanova,1437,8,0.571578761022595
Virginia,1438,3,Tennessee,1397,6,0.43432664382819636
Wisconsin,1458,5,Tennessee,1397,6,0.4741711767664037
Tennessee,1397,6,Wright State,1460,14,0.6052573355655164
Texas,1400,11,Tennessee State,1398,15,0.4947221730774061
Texas A&M,1401,10,Tennessee State,1398,15,0.5202572349406881
Texas Tech,1403,5,Tennessee State,1398,15,0.5652423830437455
Troy,1407,13,Tennessee State,1398,15,0.36073946226376336
UCF,1416,10,Tennessee State,1398,15,0.45843401977173937
UCLA,1417,7,Tennessee State,1398,15,0.5809236016112577
Tennessee State,1398,15,UMBC,1420,16,0.6938960517153862
Utah State,1429,9,Tennessee State,1398,15,0.5
Vanderbilt,1435,5,Tennessee State,1398,15,0.5639244370461439
VCU,1433,11,Tennessee State,1398,15,0.504988416898801
Villanova,1437,8,Tennessee State,1398,15,0.5347250757713539
Virginia,1438,3,Tennessee State,1398,15,0.540709616992594
Wisconsin,1458,5,Tennessee State,1398,15,0.5803017693776911
Wright State,1460,14,Tennessee State,1398,15,0.5
Texas A&M,1401,10,Texas,1400,11,0.525524146290604
Texas Tech,1403,5,Texas,1400,11,0.5704232124122649
Texas,1400,11,Troy,1407,13,0.634377777725813
UCF,1416,10,Texas,1400,11,0.4636799754297393
UCLA,1417,7,Texas,1400,11,0.586054412912106
Texas,1400,11,UMBC,1420,16,0.6893934879462975
Utah State,1429,9,Texas,1400,11,0.5052778269225939
Vanderbilt,1435,5,Texas,1400,11,0.5691089994072359
Texas,1400,11,VCU,1433,11,0.48973483722346883
Villanova,1437,8,Texas,1400,11,0.5399735983783918
Virginia,1438,3,Texas,1400,11,0.5459479547151229
Wisconsin,1458,5,Texas,1400,11,0.5854347608551989
Texas,1400,11,Wright State,1460,14,0.4947221730774061
Texas Tech,1403,5,Texas A&M,1401,10,0.545224226934135
Texas A&M,1401,10,Troy,1407,13,0.65773783782168
UCF,1416,10,Texas A&M,1401,10,0.4383843093919402
UCLA,1417,7,Texas A&M,1401,10,0.5610667910014892
Texas A&M,1401,10,UMBC,1420,16,0.71084072760972
Utah State,1429,9,Texas A&M,1401,10,0.4797427650593119
Vanderbilt,1435,5,Texas A&M,1401,10,0.5438945640676478
Texas A&M,1401,10,VCU,1433,11,0.5152749922874421
Villanova,1437,8,Texas A&M,1401,10,0.5145086643830104
Virginia,1438,3,Texas A&M,1401,10,0.5205200707289712
Wisconsin,1458,5,Texas A&M,1401,10,0.5604377890625554
Texas A&M,1401,10,Wright State,1460,14,0.5202572349406881
Texas Tech,1403,5,Troy,1407,13,0.6973313552133149
Texas Tech,1403,5,UCF,1416,10,0.6056621974023416
Texas Tech,1403,5,UCLA,1417,7,0.483980471506891
Texas Tech,1403,5,UMBC,1420,16,0.7466573362819124
Texas Tech,1403,5,Utah State,1429,9,0.5652423830437455
Vanderbilt,1435,5,Texas Tech,1403,5,0.4986596945845807
Texas Tech,1403,5,VCU,1433,11,0.5603325085022293
Texas Tech,1403,5,Villanova,1437,8,0.5307963899098672
Virginia,1438,3,Texas Tech,1403,5,0.4752037998699526
Texas Tech,1403,5,Wisconsin,1458,5,0.4846182692687232
Texas Tech,1403,5,Wright State,1460,14,0.5652423830437455
UCF,1416,10,Troy,1407,13,0.6000101938394132
UCLA,1417,7,Troy,1407,13,0.7106868285944711
Troy,1407,13,UMBC,1420,16,0.5612511443421389
Utah State,1429,9,Troy,1407,13,0.6392605377362367
Vanderbilt,1435,5,Troy,1407,13,0.696198615599389
VCU,1433,11,Troy,1407,13,0.6438492323609002
Villanova,1437,8,Troy,1407,13,0.670684016104836
Virginia,1438,3,Troy,1407,13,0.6759794730381709
Wisconsin,1458,5,Troy,1407,13,0.7101614753145302
Troy,1407,13,Wright State,1460,14,0.36073946226376336
UCLA,1417,7,UCF,1416,10,0.6208634039834744
UCF,1416,10,UMBC,1420,16,0.65740446364881
Utah State,1429,9,UCF,1416,10,0.5415659802282606
Vanderbilt,1435,5,UCF,1416,10,0.6043810215874444
UCF,1416,10,VCU,1433,11,0.45348418280112673
Villanova,1437,8,UCF,1416,10,0.5758531159674465
Virginia,1438,3,UCF,1416,10,0.5817224554679866
Wisconsin,1458,5,UCF,1416,10,0.6202620958451344
UCF,1416,10,Wright State,1460,14,0.45843401977173937
UCLA,1417,7,UMBC,1420,16,0.7585897663965737
UCLA,1417,7,Utah State,1429,9,0.5809236016112577
Vanderbilt,1435,5,UCLA,1417,7,0.4826416568996315
UCLA,1417,7,VCU,1433,11,0.5760579972831673
UCLA,1417,7,Villanova,1437,8,0.546723715011369
Virginia,1438,3,UCLA,1417,7,0.45924902035322246
Wisconsin,1458,5,UCLA,1417,7,0.49936157298388273
UCLA,1417,7,Wright State,1460,14,0.5809236016112577
Utah State,1429,9,UMBC,1420,16,0.6938960517153862
Vanderbilt,1435,5,UMBC,1420,16,0.7456418638977618
VCU,1433,11,UMBC,1420,16,0.6981179626261131
Villanova,1437,8,UMBC,1420,16,0.722625332963793
Virginia,1438,3,UMBC,1420,16,0.7274250114355616
Wisconsin,1458,5,UMBC,1420,16,0.7581217934034197
Wright State,1460,14,UMBC,1420,16,0.6938960517153862
Vanderbilt,1435,5,Utah State,1429,9,0.5639244370461439
Utah State,1429,9,VCU,1433,11,0.49501158310119897
Villanova,1437,8,Utah State,1429,9,0.5347250757713539
Virginia,1438,3,Utah State,1429,9,0.540709616992594
Wisconsin,1458,5,Utah State,1429,9,0.5803017693776911
Utah State,1429,9,Wright State,1460,14,0.5
Vanderbilt,1435,5,VCU,1433,11,0.5590112906399723
Vanderbilt,1435,5,Villanova,1437,8,0.5294609486818745
Virginia,1438,3,Vanderbilt,1435,5,0.4765409866928142
Vanderbilt,1435,5,Wisconsin,1458,5,0.4832793427200992
Vanderbilt,1435,5,Wright State,1460,14,0.5639244370461439
Villanova,1437,8,VCU,1433,11,0.5297572774704784
Virginia,1438,3,VCU,1433,11,0.5357502402343498
Wisconsin,1458,5,VCU,1433,11,0.5754342218500028
VCU,1433,11,Wright State,1460,14,0.504988416898801
Virginia,1438,3,Villanova,1437,8,0.5060185737166045
Wisconsin,1458,5,Villanova,1437,8,0.5460907874893794
Villanova,1437,8,Wright State,1460,14,0.5347250757713539
Virginia,1438,3,Wisconsin,1458,5,0.4598832725777572
Virginia,1438,3,Wright State,1460,14,0.540709616992594
Wisconsin,1458,5,Wright State,1460,14,0.5803017693776911
